,ABB LTD,ADECCO,ALCON,AMS,CLARIANT,CS GROUP,GEBERIT,GIVAUDAN,JULIUS BAER,KUEHNE+NAGEL INT,LAFARGEHOLCIM,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SCHINDLER,SGS,SIKA,SONOVA,SWATCH GROUP,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,TEMENOS,UBS GROUP,VIFOR,ZURICH INSURANCE
2017-03-31,23.43,71.150002,,54.150002,18.9,14.3773,431.799988,1804.0,50.0,141.5,59.200001,31.85,175.438995,76.849998,65.724701,538.5,79.199997,255.80000299999998,193.800003,2137.0,100.167,138.899994,358.700012,323.200012,89.949997,462.10000599999995,79.599998,16.030001000000002,105.599998,267.399994
2017-04-03,23.290001,70.75,,54.700001,18.870001000000002,14.0975,431.10000599999995,1792.0,49.52,140.5,59.099998,31.65,173.957001,76.75,65.724701,542.0,78.650002,256.200012,194.100006,2137.0,100.917,139.100006,358.899994,321.399994,89.449997,461.39999400000005,79.599998,15.8,105.199997,262.200012
2017-04-04,23.42,70.400002,,56.0,18.85,14.0492,429.200012,1795.0,49.650002,140.699997,59.400002,31.799999,174.050003,76.75,66.0783,552.0,78.300003,257.0,194.5,2126.0,101.25,139.5,355.100006,322.0,89.5,458.60000599999995,79.599998,15.73,105.099998,263.799988
2017-04-05,23.34,70.400002,,58.549999,18.76,14.0685,427.799988,1801.0,49.970001,141.699997,59.349998,31.6,176.365997,76.5,65.945702,557.0,77.900002,257.899994,194.199997,2144.0,100.417,138.899994,351.100006,320.299988,89.599998,438.0,79.900002,15.67,107.300003,265.5
2017-04-06,23.469998999999998,70.25,,57.950001,18.92,14.1071,426.299988,1808.0,50.150002,142.699997,58.950001,31.5,176.087997,76.599998,65.54789699999999,559.0,78.650002,256.799988,194.600006,2150.0,101.667,139.300003,355.899994,323.899994,90.300003,437.5,79.699997,15.69,106.400002,267.700012
2017-04-07,23.51,70.949997,,59.599998,18.889999,14.0106,423.700012,1817.0,50.049999,142.100006,58.799999,31.9,175.994995,76.800003,65.5037,560.0,79.099998,256.399994,194.899994,2155.0,102.0,138.800003,356.600006,323.399994,89.900002,437.299988,79.650002,15.68,101.599998,268.299988
2017-04-10,23.299999,71.0,,59.349998,18.98,14.2133,424.60000599999995,1820.0,50.150002,143.800003,58.75,31.9,177.01400800000002,75.599998,65.636299,562.0,79.0,255.80000299999998,195.699997,2157.0,104.083,139.899994,356.299988,326.100006,89.949997,438.5,80.0,15.82,102.900002,268.299988
2017-04-11,23.15,71.75,,53.700001,19.030001000000002,14.0975,424.700012,1889.0,49.990002000000004,144.100006,58.900002,31.4,177.477005,75.800003,65.813103,560.5,80.5,257.299988,196.100006,2156.0,104.833,140.0,368.5,327.0,89.800003,436.5,79.400002,15.7,104.5,268.600006
2017-04-12,23.1,72.650002,,54.25,19.049999,14.0203,429.299988,1903.0,49.700001,146.600006,58.599998,31.75,180.348999,76.650002,65.592102,563.5,80.75,257.799988,198.0,2179.0,106.167,140.5,371.5,327.200012,89.599998,437.200012,79.800003,15.54,104.900002,267.5
2017-04-13,22.99,72.300003,,54.849998,19.08,13.8949,428.60000599999995,1897.0,49.290001000000004,147.100006,57.849998,31.4,179.330002,76.400002,65.326897,565.0,80.099998,256.700012,198.0,2181.0,104.583,141.100006,371.899994,325.299988,89.25,436.10000599999995,80.050003,15.45,104.0,266.700012
2017-04-18,22.73,71.300003,,53.400002,18.73,13.6633,425.39999400000005,1891.0,47.650002,146.5,56.700001,31.049999,177.384003,75.900002,64.442902,558.0,79.400002,252.80000299999998,196.100006,2159.0,102.75,139.899994,364.700012,322.299988,88.400002,433.700012,79.400002,15.2,102.800003,263.200012
2017-04-19,22.280001000000002,72.349998,,53.849998,18.75,13.8659,427.60000599999995,1907.0,48.5,146.100006,57.049999,31.049999,177.662003,75.199997,64.619698,566.5,78.699997,254.5,197.899994,2169.0,102.917,141.100006,367.399994,320.299988,88.25,436.700012,78.949997,15.42,104.0,263.5
2017-04-20,22.73,73.099998,,53.400002,18.610001,14.001,429.200012,1911.0,49.43,146.399994,58.349998,31.1,176.64300500000002,75.599998,64.752296,570.5,78.75,253.0,197.600006,2181.0,103.167,142.300003,367.799988,324.600006,88.599998,437.200012,78.849998,15.5,103.800003,264.0
2017-04-21,23.17,72.650002,,52.349998,18.41,13.9238,427.799988,1894.0,49.209998999999996,145.800003,57.950001,30.85,176.828995,75.699997,64.796501,574.5,78.550003,251.69999700000002,197.699997,2185.0,102.167,141.5,366.299988,326.799988,88.900002,437.200012,80.0,15.56,103.400002,264.600006
2017-04-24,23.76,75.25,,53.950001,18.940001000000002,14.522,440.10000599999995,1923.0,50.5,147.600006,57.599998,30.6,180.62600700000002,77.300003,65.5037,580.0,80.449997,255.0,202.899994,2199.0,104.083,144.0,375.399994,332.399994,91.099998,437.299988,82.0,16.33,104.5,271.200012
2017-04-25,23.959999,75.050003,,64.5,19.26,14.7633,445.89999400000005,1920.0,50.650002,148.199997,57.599998,31.700001,188.037003,77.199997,66.918098,587.0,82.349998,257.0,203.300003,2214.0,104.667,145.0,383.600006,334.100006,87.099998,440.799988,84.300003,16.530001000000002,105.599998,273.0
2017-04-26,24.219998999999998,75.150002,,64.5,19.35,15.1589,448.799988,1925.0,50.700001,149.199997,57.299999,32.799999,195.261993,77.550003,67.315903,591.0,84.0,257.799988,203.199997,2229.0,106.333,144.899994,400.0,334.799988,87.150002,438.89999400000005,84.650002,16.690001000000002,106.599998,273.399994
2017-04-27,24.35,74.800003,,65.0,20.18,14.715,451.10000599999995,1941.0,50.75,150.0,56.900002,32.599998,191.279007,77.449997,67.978897,598.5,84.199997,260.299988,202.899994,2250.0,105.917,145.399994,399.899994,323.799988,86.800003,436.10000599999995,85.599998,16.65,108.300003,273.0
2017-04-28,24.360001,73.900002,,64.0,20.15,14.5992,453.200012,1917.0,51.849998,150.399994,56.400002,33.25,188.5,76.650002,67.66950200000001,601.5,83.150002,260.299988,203.300003,2239.0,105.833,147.100006,398.299988,323.799988,86.599998,434.0,86.150002,17.0,108.099998,275.399994
2017-05-02,24.41,75.0,,65.300003,20.42,14.6571,449.700012,1943.0,51.700001,154.199997,57.400002,34.049999,190.300003,77.199997,68.067299,610.0,83.550003,262.600006,205.800003,2263.0,107.083,148.699997,402.600006,332.299988,86.800003,436.299988,87.849998,17.110001,112.699997,273.700012
2017-05-03,24.34,74.099998,,64.550003,20.610001,14.7536,457.0,1948.0,51.75,153.600006,56.099998,33.849998,188.100006,77.5,67.89050300000001,608.5,84.300003,265.100006,204.0,2264.0,106.417,148.800003,403.200012,330.0,87.5,443.700012,87.349998,17.25,112.900002,274.399994
2017-05-04,24.41,74.550003,,63.25,20.629998999999998,14.8984,459.299988,1962.0,52.049999,155.100006,56.650002,33.599998,185.300003,79.25,68.02310200000001,612.0,84.949997,267.899994,205.399994,2264.0,107.333,150.800003,406.600006,334.100006,89.099998,447.0,87.400002,17.4,114.300003,276.799988
2017-05-05,24.459999,75.199997,,63.950001,20.709999,15.0045,461.39999400000005,1954.0,52.099998,154.899994,57.099998,34.0,188.399994,80.0,67.9347,615.5,85.099998,268.899994,206.199997,2258.0,108.167,151.199997,412.399994,334.399994,89.449997,448.89999400000005,87.550003,17.4,116.5,277.799988
2017-05-08,24.459999,75.0,,62.900002,20.700001,14.937,458.60000599999995,1962.0,52.200001,155.899994,54.900002,34.299999,190.100006,80.449997,68.907097,615.0,84.699997,270.100006,205.100006,2268.0,109.167,150.399994,406.700012,334.200012,89.849998,453.799988,87.949997,16.969998999999998,115.800003,277.100006
2017-05-09,24.700001,76.650002,,64.25,21.16,14.4642,459.200012,1961.0,52.5,154.600006,56.75,34.849998,196.100006,80.949997,69.96779599999999,620.5,85.099998,272.600006,208.5,2299.0,108.083,148.199997,409.899994,335.5,90.650002,454.200012,88.550003,16.950001,116.800003,278.5
2017-05-10,24.76,77.449997,,63.849998,21.190001000000002,14.551,456.799988,1948.0,53.5,155.899994,56.450001,35.0,196.899994,80.699997,70.1446,623.5,85.5,267.600006,207.899994,2304.0,107.25,150.0,410.899994,329.100006,90.099998,455.5,88.300003,17.049999,116.0,279.399994
2017-05-11,24.709999,77.0,,63.849998,21.049999,14.4159,456.10000599999995,1948.0,52.849998,150.100006,56.25,34.650002,198.399994,80.75,69.791,618.0,85.900002,267.399994,207.399994,2293.0,105.0,150.199997,409.5,325.0,89.0,451.5,88.099998,16.82,115.0,280.0
2017-05-12,24.709999,76.550003,,64.650002,21.08,14.2229,455.299988,1963.0,52.900002,151.899994,56.400002,35.049999,199.399994,81.400002,71.514801,619.5,81.599998,270.5,210.399994,2320.0,102.5,154.199997,393.399994,326.700012,89.550003,457.700012,89.0,16.82,117.300003,281.899994
2017-05-15,24.68,77.050003,,65.0,21.120001000000002,14.3001,453.39999400000005,1963.0,53.0,152.0,56.299999,35.400002,199.800003,81.300003,71.116997,608.5,82.199997,269.5,209.0,2331.0,104.25,152.600006,396.5,328.700012,89.800003,456.89999400000005,88.550003,16.610001,117.400002,283.5
2017-05-16,24.780001000000002,77.150002,,66.449997,21.049999,14.0589,453.10000599999995,1966.0,52.400002,152.899994,55.75,35.450001,198.100006,82.300003,70.896004,599.0,81.849998,271.799988,209.899994,2355.0,105.0,155.800003,395.100006,327.0,89.75,459.200012,89.0,16.25,118.400002,285.5
2017-05-17,24.299999,75.849998,,63.700001,20.540001,13.6536,446.0,1952.0,50.75,151.100006,54.099998,34.400002,193.699997,81.699997,70.100403,582.0,79.849998,269.0,203.600006,2319.0,102.667,153.100006,384.100006,317.700012,88.0,453.200012,86.650002,15.9,118.099998,281.899994
2017-05-18,24.110001,76.050003,,62.0,20.57,13.5282,444.299988,1965.0,50.799999,150.899994,53.950001,34.150002,193.800003,81.050003,69.525803,577.5,80.75,265.100006,205.0,2299.0,103.167,153.0,382.200012,318.0,87.25,451.299988,87.150002,15.77,116.599998,282.299988
2017-05-19,24.299999,75.0,,63.400002,20.870001000000002,13.5571,447.700012,1994.0,51.700001,153.5,54.400002,34.349998,197.800003,82.349998,69.61419699999999,581.0,81.699997,267.0,206.899994,2321.0,105.417,155.300003,389.100006,321.200012,88.0,456.39999400000005,89.0,15.95,118.5,286.5
2017-05-22,24.370001000000002,75.150002,,63.200001,21.59,13.4992,448.5,2020.0,52.25,155.300003,57.849998,34.200001,199.100006,83.400002,70.188797,582.0,81.300003,267.899994,207.399994,2345.0,101.167,157.699997,390.399994,321.700012,87.849998,464.39999400000005,88.800003,15.93,119.0,286.5
2017-05-23,24.25,75.599998,,63.25,21.040001,13.43,449.700012,2013.0,51.400002,155.699997,58.700001,34.5,201.0,82.650002,69.879402,586.0,81.150002,267.899994,207.100006,2338.0,102.25,159.0,390.700012,321.299988,87.699997,464.39999400000005,89.300003,16.059998999999998,118.300003,287.0
2017-05-24,24.379998999999998,72.800003,,63.799999,20.950001,13.55,450.60000599999995,2013.0,51.25,156.0,58.450001,35.0,201.600006,82.150002,69.923599,593.0,80.900002,267.200012,208.399994,2320.0,103.25,159.699997,386.0,322.600006,87.599998,464.5,89.949997,15.84,117.800003,286.0
2017-05-26,24.32,73.0,,66.150002,20.92,13.69,449.89999400000005,1998.0,51.049999,156.5,58.299999,35.900002,205.399994,82.849998,69.48159799999999,591.0,81.25,266.600006,208.300003,2316.0,103.917,159.899994,379.200012,321.799988,87.650002,465.299988,90.150002,15.85,118.0,286.100006
2017-05-29,24.360001,72.849998,,65.199997,20.690001000000002,13.61,452.700012,2006.0,50.950001,155.699997,58.799999,35.900002,204.899994,82.400002,69.393204,592.5,81.25,266.5,208.399994,2316.0,103.167,159.699997,378.799988,325.200012,88.449997,465.10000599999995,89.550003,15.9,117.800003,285.5
2017-05-30,24.309998999999998,72.25,,65.900002,20.700001,13.46,449.60000599999995,1993.0,50.549999,155.399994,58.5,35.799999,203.300003,82.349998,69.48159799999999,595.0,80.5,266.700012,208.0,2300.0,102.5,160.0,377.700012,325.100006,88.099998,462.299988,90.25,15.67,117.5,283.0
2017-05-31,24.33,72.199997,,63.349998,20.27,13.3,453.39999400000005,1987.0,50.150002,156.300003,58.150002,35.400002,200.600006,82.650002,70.100403,593.5,80.800003,265.799988,207.699997,2305.0,104.0,160.399994,375.200012,323.100006,88.300003,464.39999400000005,90.099998,15.4,113.900002,284.700012
2017-06-01,24.389999,72.699997,,64.349998,20.6,13.27,454.200012,2008.0,50.0,156.600006,57.950001,35.599998,200.600006,82.800003,70.1446,598.0,80.75,264.799988,207.699997,2326.0,104.833,161.199997,376.799988,323.899994,88.699997,465.89999400000005,89.900002,15.51,112.0,285.0
2017-06-02,24.83,73.050003,,63.200001,20.83,13.36,455.799988,2014.0,49.900002,157.600006,57.599998,35.799999,206.699997,82.949997,70.188797,599.0,81.5,264.899994,208.800003,2322.0,105.25,161.600006,382.5,323.299988,88.550003,463.10000599999995,89.0,15.44,110.900002,284.299988
2017-06-06,24.549999,71.800003,,63.799999,20.5,13.19,453.200012,1994.0,49.400002,157.199997,56.5,36.25,201.800003,83.400002,69.61419699999999,597.0,78.800003,250.399994,206.899994,2297.0,105.667,162.199997,368.200012,317.600006,87.400002,461.10000599999995,89.949997,15.35,108.699997,283.299988
2017-06-07,24.379998999999998,72.400002,,64.699997,20.15,13.25,452.299988,1960.0,49.77,157.699997,56.0,36.5,200.100006,82.800003,69.437401,598.0,79.449997,248.5,207.0,2310.0,105.167,162.600006,366.399994,320.100006,87.449997,460.5,90.900002,15.46,107.900002,282.799988
2017-06-08,24.469998999999998,73.300003,,66.5,19.950001,13.21,448.89999400000005,1953.0,49.900002,156.600006,56.299999,36.75,199.300003,80.949997,69.393204,597.0,79.0,247.5,204.399994,2299.0,104.583,162.5,358.399994,319.0,87.150002,459.200012,90.900002,15.34,107.5,282.899994
2017-06-09,24.58,73.25,,68.400002,20.35,13.43,450.39999400000005,1966.0,50.0,159.100006,57.0,37.049999,203.199997,80.949997,69.658401,600.0,79.300003,247.80000299999998,205.300003,2320.0,105.5,164.5,362.299988,322.899994,87.25,458.60000599999995,91.849998,15.49,105.699997,284.899994
2017-06-12,24.23,72.800003,,62.700001,20.09,13.31,445.799988,1954.0,49.490002000000004,157.699997,56.700001,34.599998,197.300003,80.550003,69.039597,591.0,78.550003,249.600006,202.0,2295.0,104.417,162.800003,360.5,322.700012,88.050003,457.5,86.0,15.47,104.900002,284.299988
2017-06-13,24.43,73.800003,,63.900002,20.139999,13.32,447.299988,1976.0,50.849998,157.899994,56.799999,35.349998,198.100006,80.75,69.658401,598.5,79.699997,250.69999700000002,204.5,2319.0,105.5,164.600006,368.0,325.100006,88.050003,458.299988,87.25,15.75,106.199997,286.200012
2017-06-14,24.360001,73.5,,62.75,20.530001000000002,13.18,449.89999400000005,1989.0,50.549999,158.399994,56.549999,35.049999,200.199997,80.650002,69.437401,598.0,79.5,250.100006,204.5,2344.0,104.667,165.0,368.700012,325.600006,88.300003,460.299988,87.349998,15.6,110.599998,286.899994
2017-06-15,24.24,73.699997,,62.150002,20.469998999999998,13.04,450.60000599999995,1968.0,51.049999,157.399994,55.799999,34.849998,198.199997,81.0,69.34899899999999,594.5,79.599998,251.899994,203.399994,2351.0,104.0,162.699997,363.5,324.299988,87.449997,456.5,86.150002,15.63,109.400002,285.899994
2017-06-16,24.5,74.449997,,63.650002,20.549999,13.16,459.5,1975.0,51.75,157.800003,56.349998,35.549999,202.600006,83.449997,69.039597,606.0,80.099998,254.19999700000002,207.199997,2389.0,106.25,165.399994,364.600006,330.100006,88.25,465.89999400000005,87.650002,15.78,109.699997,289.600006
2017-06-19,24.77,75.099998,,64.25,20.719998999999998,13.61,464.0,2000.0,51.549999,158.199997,56.549999,36.150002,204.699997,83.449997,70.012001,606.5,80.849998,255.5,209.399994,2402.0,106.75,165.399994,372.899994,332.200012,89.5,467.5,88.25,15.85,110.800003,292.0
2017-06-20,24.49,74.599998,,63.799999,20.82,13.46,462.200012,1993.0,51.200001,157.300003,55.75,35.599998,204.199997,84.0,70.542397,605.5,80.400002,253.100006,209.80000299999998,2387.0,106.0,164.600006,370.600006,334.299988,90.349998,467.200012,87.849998,15.68,110.400002,292.5
2017-06-21,24.610001,74.400002,,65.300003,20.969998999999998,13.5,461.5,1996.0,50.950001,157.5,55.75,35.950001,206.300003,82.800003,70.586601,599.5,80.150002,252.399994,210.600006,2378.0,107.75,164.0,368.0,329.5,89.550003,468.200012,87.650002,15.74,109.599998,289.200012
2017-06-22,24.58,74.400002,,66.5,20.84,13.43,457.799988,1977.0,51.049999,157.899994,55.549999,35.950001,207.600006,82.25,74.0784,594.5,80.800003,252.80000299999998,211.0,2363.0,106.667,165.0,370.899994,325.700012,89.400002,467.200012,87.949997,15.76,110.599998,286.899994
2017-06-23,24.57,73.699997,,67.050003,20.83,13.35,458.5,1956.0,50.900002,157.600006,55.950001,35.900002,208.600006,82.099998,73.989998,595.5,80.599998,252.80000299999998,210.399994,2364.0,106.25,163.600006,369.100006,323.899994,89.300003,468.39999400000005,87.849998,15.61,110.400002,284.600006
2017-06-26,24.629998999999998,73.849998,,66.0,20.93,13.49,457.0,1947.0,51.349998,159.0,56.25,35.799999,208.199997,85.650002,73.7248,594.5,80.449997,251.69999700000002,210.80000299999998,2375.0,105.167,163.899994,367.5,323.899994,89.400002,469.299988,87.849998,15.71,109.5,284.399994
2017-06-27,24.4,73.699997,,65.449997,20.799999,13.74,453.799988,1931.0,51.650002,159.100006,56.400002,35.5,207.600006,84.300003,73.194397,587.5,80.199997,252.0,208.600006,2355.0,104.667,162.0,362.0,322.700012,88.800003,465.0,87.0,16.0,108.400002,281.700012
2017-06-28,24.07,73.550003,,65.0,20.9,13.82,452.5,1927.0,51.650002,158.600006,56.349998,35.400002,207.5,85.400002,72.48719799999999,588.0,80.0,251.19999700000002,207.100006,2342.0,103.25,159.5,360.0,325.299988,88.550003,464.89999400000005,85.550003,16.290001,107.900002,278.0
2017-06-29,23.629998999999998,72.849998,,62.349998,20.9,14.1,446.0,1913.0,51.299999,158.199997,55.0,34.299999,204.699997,83.650002,71.116997,594.0,78.599998,246.899994,203.5,2310.0,102.417,156.5,353.399994,323.299988,87.800003,463.89999400000005,83.800003,16.360001,105.300003,276.299988
2017-06-30,23.68,72.900002,,62.25,21.120001000000002,13.86,447.200012,1918.0,50.450001,160.0,54.900002,35.25,207.300003,83.449997,70.542397,594.5,79.0,244.19999700000002,202.899994,2322.0,102.667,155.699997,354.100006,323.600006,87.650002,462.700012,85.599998,16.24,105.699997,279.100006
2017-07-03,23.959999,73.5,,62.75,21.540001,14.31,451.0,1917.0,51.849998,160.199997,56.400002,35.450001,213.100006,83.699997,71.24960300000001,601.5,79.599998,246.399994,204.100006,2326.0,103.333,155.800003,356.799988,332.600006,89.150002,469.0,85.550003,16.790001,106.400002,284.700012
2017-07-04,23.719998999999998,72.75,,61.450001,22.200001,14.44,448.0,1921.0,51.75,160.300003,56.200001,35.25,212.600006,83.050003,71.028603,596.0,79.25,245.399994,201.899994,2320.0,102.917,154.800003,351.0,335.5,89.400002,468.39999400000005,84.800003,16.709999,106.699997,284.600006
2017-07-05,23.889999,72.900002,,62.849998,21.969998999999998,14.46,448.700012,1928.0,52.200001,160.600006,56.200001,35.599998,214.5,82.400002,70.851799,601.0,79.150002,244.5,203.199997,2316.0,104.333,155.699997,355.0,335.299988,89.599998,466.60000599999995,85.800003,16.709999,106.199997,285.799988
2017-07-06,23.799999,72.550003,,62.450001,21.889999,14.52,445.0,1892.0,51.400002,158.800003,55.650002,35.150002,210.399994,82.25,69.70259899999999,592.5,77.5,241.899994,200.699997,2290.0,103.417,155.0,349.200012,336.299988,90.449997,463.39999400000005,86.099998,16.709999,104.5,286.100006
2017-07-07,23.700001,72.449997,,63.650002,22.0,14.62,447.299988,1885.0,51.599998,160.0,55.549999,35.450001,211.0,81.849998,69.879402,597.5,78.150002,240.5,201.399994,2287.0,103.417,155.899994,355.100006,338.0,90.550003,463.10000599999995,87.75,16.84,106.199997,286.899994
2017-07-10,23.799999,73.349998,,65.099998,22.059998999999998,14.63,448.60000599999995,1905.0,51.799999,159.5,56.25,35.900002,209.80000299999998,82.900002,70.277199,602.0,78.300003,241.19999700000002,202.0,2320.0,103.833,157.300003,352.299988,342.100006,91.050003,465.200012,89.150002,16.940001000000002,105.300003,289.200012
2017-07-11,23.85,71.800003,,67.050003,22.139999,14.55,447.60000599999995,1884.0,50.700001,159.800003,55.849998,35.950001,210.30000299999998,82.300003,69.658401,596.5,77.900002,238.5,202.0,2295.0,103.083,155.399994,348.0,341.5,90.449997,462.39999400000005,88.75,16.84,103.0,286.5
